ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,29.0,Company Invited,1,16.0,Salaried,Female,3.0,Basic,4.0,Married,1.0,0,5,0,Executive,18291.0,3.0
0,42.0,Self Enquiry,1,13.0,Small Business,Male,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,Manager,22347.0,3.0
0,29.0,Self Enquiry,1,14.0,Small Business,Male,4.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,20056.0,4.0
0,38.0,Self Enquiry,2,6.0,Salaried,Male,1.0,Basic,3.0,Married,2.0,0,4,1,Executive,17844.0,2.0
0,28.0,Company Invited,1,12.0,Salaried,Male,4.0,Basic,3.0,Married,2.0,1,4,1,Executive,17703.0,3.0
1,18.0,Company Invited,1,14.0,Small Business,Male,3.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,16904.0,3.0
1,33.0,Self Enquiry,3,15.0,Small Business,Female,3.0,Deluxe,5.0,Unmarried,1.0,1,3,0,Manager,23224.0,3.0
0,41.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Basic,3.0,Married,4.0,1,3,1,Executive,19766.0,2.0
1,31.0,Company Invited,1,21.0,Small Business,Male,3.0,Basic,3.0,Married,2.0,0,4,1,Executive,17610.0,3.0
0,37.0,Self Enquiry,1,31.0,Small Business,Female,4.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,20731.0,2.0
0,27.0,Self Enquiry,1,12.0,Salaried,Male,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,17539.0,3.0
0,34.0,Self Enquiry,3,15.0,Salaried,Female,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,20714.0,3.0
0,35.0,Self Enquiry,2,13.0,Large Business,Male,3.0,Basic,3.0,Unmarried,2.0,0,5,0,Executive,22347.0,4.0
1,29.0,Self Enquiry,3,29.0,Salaried,Female,4.0,Standard,5.0,Married,2.0,0,3,1,Senior Manager,22336.0,3.0
0,40.0,Company Invited,1,15.0,Small Business,Female,3.0,Standard,3.0,Unmarried,1.0,0,4,1,Senior Manager,28499.0,3.0
1,42.0,Company Invited,3,18.0,Salaried,Male,3.0,Super Deluxe,5.0,Unmarried,1.0,1,5,1,AVP,28758.0,3.0
0,42.0,Self Enquiry,3,10.0,Small Business,Male,3.0,Deluxe,5.0,Unmarried,1.0,0,5,1,Manager,20155.0,2.0
0,35.0,Self Enquiry,1,6.0,Small Business,Male,4.0,Basic,3.0,Married,7.0,0,1,1,Executive,17258.0,3.0
0,36.0,Self Enquiry,1,30.0,Small Business,Male,3.0,Basic,4.0,Unmarried,1.0,0,5,0,Executive,18597.0,3.0
1,28.0,Self Enquiry,1,18.0,Salaried,Female,3.0,Basic,3.0,Married,2.0,1,4,1,Executive,17515.0,4.0
0,26.0,Self Enquiry,1,13.0,Small Business,Male,1.0,Basic,3.0,Married,2.0,0,5,1,Executive,22347.0,3.0
0,30.0,Self Enquiry,3,16.0,Small Business,Male,4.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,21578.0,4.0
0,40.0,Company Invited,1,13.0,Small Business,Female,4.0,Deluxe,3.0,Married,4.0,1,1,0,Manager,22347.0,4.0
0,35.0,Self Enquiry,1,8.0,Salaried,Male,4.0,Standard,4.0,Married,3.0,0,4,1,Senior Manager,25274.0,2.0
0,34.0,Company Invited,1,7.0,Small Business,Male,4.0,Deluxe,5.0,Unmarried,1.0,0,1,0,Manager,20343.0,3.0
0,35.0,Company Invited,1,10.0,Salaried,Male,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,17376.0,3.0
1,43.0,Self Enquiry,3,15.0,Small Business,Female,5.0,Deluxe,3.0,Unmarried,1.0,0,1,0,Manager,20346.0,2.0
0,32.0,Company Invited,3,8.0,Salaried,Female,3.0,Basic,5.0,Married,2.0,0,3,1,Executive,17827.0,3.0
0,56.0,Self Enquiry,1,10.0,Large Business,Female,3.0,King,5.0,Married,5.0,0,4,1,VP,34943.0,4.0
0,29.0,Self Enquiry,1,12.0,Small Business,Female,3.0,Basic,3.0,Married,2.0,0,3,0,Executive,18131.0,3.0
0,19.0,Self Enquiry,1,15.0,Salaried,Male,3.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,17552.0,3.0
0,45.0,Self Enquiry,1,13.0,Small Business,Female,3.0,Basic,3.0,Married,5.0,1,3,0,Executive,22347.0,3.0
0,37.0,Self Enquiry,1,7.0,Salaried,Female,4.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,21474.0,2.0
0,20.0,Self Enquiry,1,5.0,Salaried,Male,4.0,Basic,3.0,Unmarried,2.0,0,3,0,Executive,18033.0,2.0
1,44.0,Self Enquiry,1,16.0,Salaried,Male,3.0,Basic,3.0,Unmarried,2.0,1,3,1,Executive,17936.0,3.0
0,53.0,Self Enquiry,1,13.0,Small Business,Female,3.0,King,3.0,Married,4.0,0,1,1,VP,33606.0,3.0
0,29.0,Self Enquiry,1,21.0,Salaried,Female,5.0,Basic,3.0,Married,1.0,1,5,1,Executive,17168.0,4.0
1,22.0,Company Invited,1,9.0,Salaried,Male,4.0,Basic,3.0,Married,1.0,1,3,0,Executive,17853.0,3.0
0,46.0,Self Enquiry,3,8.0,Small Business,Female,3.0,Super Deluxe,5.0,Married,1.0,0,1,1,AVP,32048.0,4.0
0,44.0,Company Invited,1,23.0,Salaried,Male,5.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,17290.0,4.0
0,36.0,Self Enquiry,2,8.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,18600.0,5.0
1,41.0,Company Invited,1,11.0,Salaried,Male,4.0,Basic,5.0,Married,7.0,0,3,0,Executive,17107.0,4.0
0,36.0,Self Enquiry,3,35.0,Salaried,Male,3.0,Deluxe,5.0,Married,1.0,0,1,1,Manager,22347.0,3.0
0,40.0,Company Invited,3,13.0,Small Business,Male,3.0,Deluxe,4.0,Married,6.0,0,4,1,Manager,22347.0,4.0
0,50.0,Company Invited,1,8.0,Small Business,Female,3.0,Super Deluxe,5.0,Married,3.0,0,3,0,AVP,32856.0,1.0
0,28.0,Self Enquiry,1,25.0,Small Business,Male,4.0,Basic,5.0,Married,2.0,0,3,1,Executive,18196.0,4.0
0,46.0,Self Enquiry,1,21.0,Salaried,Male,3.0,King,4.0,Married,6.0,0,3,1,VP,34081.0,3.0
0,35.0,Self Enquiry,3,23.0,Salaried,Male,3.0,Deluxe,5.0,Married,4.0,1,3,0,Manager,23966.0,5.0
1,24.0,Self Enquiry,1,23.0,Salaried,Female,3.0,Basic,4.0,Married,2.0,0,1,1,Executive,17210.0,5.0
0,33.0,Company Invited,3,13.0,Small Business,Female,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,19539.0,3.0
0,36.0,Self Enquiry,1,12.0,Salaried,Male,5.0,Basic,3.0,Married,2.0,0,1,1,Executive,17741.0,2.0
0,36.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,18491.0,3.0
0,44.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,19541.0,3.0
0,20.0,Self Enquiry,3,27.0,Small Business,Male,1.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,17678.0,3.0
0,46.0,Self Enquiry,1,8.0,Large Business,Male,3.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,22379.0,2.0
0,42.0,Company Invited,2,8.0,Small Business,Male,1.0,Deluxe,5.0,Married,1.0,0,1,1,Manager,21272.0,4.0
0,60.0,Self Enquiry,3,13.0,Small Business,Male,1.0,Deluxe,3.0,Married,1.0,1,5,0,Manager,20220.0,2.0
0,32.0,Company Invited,1,19.0,Salaried,Female,4.0,Basic,4.0,Married,2.0,0,5,1,Executive,17743.0,3.0
0,32.0,Company Invited,1,8.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,5.0,1,5,1,Manager,19998.0,2.0
0,36.0,Self Enquiry,1,7.0,Large Business,Female,5.0,Standard,5.0,Married,3.0,1,1,1,Senior Manager,25252.0,3.0
0,33.0,Self Enquiry,1,15.0,Small Business,Male,3.0,Basic,3.0,Married,1.0,0,1,0,Executive,17781.0,3.0
0,40.0,Self Enquiry,3,16.0,Large Business,Female,4.0,Deluxe,4.0,Married,1.0,0,5,1,Manager,21852.0,3.0
0,25.0,Self Enquiry,3,16.0,Salaried,Male,4.0,Deluxe,3.0,Unmarried,1.0,0,1,1,Manager,19950.0,2.0
0,36.0,Self Enquiry,1,7.0,Small Business,Male,3.0,Basic,4.0,Married,1.0,1,4,1,Executive,18579.0,5.0
0,42.0,Company Invited,1,32.0,Small Business,Female,3.0,Standard,5.0,Married,4.0,1,3,0,Senior Manager,28191.0,2.0
0,35.0,Company Invited,3,14.0,Small Business,Female,4.0,Standard,3.0,Married,5.0,1,5,1,Senior Manager,25377.0,5.0
0,27.0,Self Enquiry,1,20.0,Salaried,Male,3.0,Basic,5.0,Married,2.0,1,4,1,Executive,17235.0,2.0
0,54.0,Company Invited,1,7.0,Salaried,Female,3.0,Standard,3.0,Married,1.0,0,5,0,Senior Manager,25502.0,3.0
0,44.0,Self Enquiry,1,8.0,Salaried,Female,1.0,Basic,3.0,Married,2.0,0,4,1,Executive,17011.0,5.0
1,19.0,Company Invited,1,16.0,Small Business,Female,4.0,Basic,4.0,Unmarried,2.0,1,5,0,Executive,16859.0,5.0
0,36.0,Self Enquiry,1,7.0,Salaried,Female,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,22347.0,5.0
0,54.0,Self Enquiry,1,9.0,Salaried,Male,3.0,Super Deluxe,3.0,Married,4.0,0,5,0,AVP,32779.0,2.0
0,31.0,Self Enquiry,1,17.0,Small Business,Male,3.0,Deluxe,5.0,Married,2.0,1,1,1,Manager,21833.0,4.0
0,31.0,Self Enquiry,1,30.0,Small Business,Female,4.0,Deluxe,5.0,Unmarried,2.0,0,5,1,Manager,21812.0,3.0
0,59.0,Self Enquiry,3,9.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,6.0,0,3,0,Manager,20171.0,2.0
0,43.0,Self Enquiry,1,9.0,Salaried,Male,5.0,King,3.0,Married,4.0,0,5,1,VP,34740.0,4.0
0,49.0,Self Enquiry,1,10.0,Small Business,Male,4.0,King,3.0,Married,3.0,0,3,0,VP,33711.0,3.0
0,36.0,Company Invited,1,9.0,Large Business,Male,3.0,Basic,4.0,Married,2.0,0,3,0,Executive,18692.0,3.0
1,48.0,Company Invited,3,30.0,Salaried,Male,5.0,Basic,3.0,Unmarried,2.0,1,1,1,Executive,17559.0,5.0
1,27.0,Self Enquiry,3,8.0,Small Business,Female,5.0,King,4.0,Unmarried,3.0,1,5,1,VP,17517.0,4.0
1,29.0,Company Invited,1,16.0,Salaried,Female,4.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,21623.0,2.0
1,48.0,Self Enquiry,1,21.0,Small Business,Female,3.0,Standard,3.0,Married,2.0,0,3,0,Senior Manager,33265.0,3.0
1,29.0,Self Enquiry,1,13.0,Large Business,Female,3.0,Basic,3.0,Married,4.0,1,4,1,Executive,31124.0,2.0
1,34.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,17585.0,3.0
1,44.0,Self Enquiry,1,29.0,Small Business,Male,3.0,Basic,5.0,Unmarried,1.0,0,3,0,Executive,33213.0,5.0
1,33.0,Self Enquiry,3,31.0,Small Business,Male,4.0,Standard,4.0,Unmarried,3.0,1,5,1,Senior Manager,23380.0,2.0
1,19.0,Self Enquiry,3,11.0,Salaried,Male,3.0,Standard,4.0,Unmarried,1.0,1,4,1,Senior Manager,17994.0,3.0
1,23.0,Company Invited,3,7.0,Salaried,Female,3.0,Basic,4.0,Unmarried,2.0,1,5,1,Executive,16223.0,3.0
1,25.0,Self Enquiry,1,9.0,Salaried,Male,3.0,Basic,5.0,Married,5.0,0,5,1,Executive,16118.0,2.0
1,26.0,Self Enquiry,1,13.0,Small Business,Female,4.0,Standard,5.0,Married,1.0,1,4,1,Senior Manager,17875.0,3.0
1,45.0,Self Enquiry,3,19.0,Small Business,Male,1.0,Super Deluxe,3.0,Unmarried,7.0,1,3,1,AVP,33824.0,2.0
1,55.0,Company Invited,3,8.0,Salaried,Female,4.0,Basic,3.0,Unmarried,1.0,0,5,0,Executive,28577.0,2.0
1,21.0,Company Invited,3,24.0,Small Business,Female,3.0,Deluxe,3.0,Married,1.0,1,5,0,Manager,17625.0,4.0
1,46.0,Self Enquiry,1,28.0,Small Business,Male,3.0,Deluxe,3.0,Married,2.0,1,5,1,Manager,33789.0,5.0
1,34.0,Self Enquiry,1,13.0,Salaried,Female,3.0,Basic,3.0,Unmarried,2.0,1,5,1,Executive,19538.0,2.0
1,51.0,Company Invited,1,34.0,Salaried,Male,4.0,Deluxe,5.0,Unmarried,4.0,0,3,0,Manager,34847.0,4.0
1,59.0,Company Invited,1,20.0,Salaried,Female,3.0,Standard,3.0,Unmarried,1.0,1,5,1,Senior Manager,25512.0,2.0
1,34.0,Company Invited,3,13.0,Salaried,Female,5.0,Basic,3.0,Unmarried,2.0,0,3,0,Executive,22347.0,3.0
1,28.0,Self Enquiry,1,14.0,Salaried,Female,4.0,Basic,4.0,Unmarried,2.0,0,4,0,Executive,17154.0,3.0
1,44.0,Self Enquiry,3,15.0,Salaried,Male,4.0,Basic,5.0,Married,4.0,0,1,1,Executive,34190.0,5.0
1,34.0,Self Enquiry,3,13.0,Small Business,Male,3.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,19490.0,3.0
1,36.0,Company Invited,1,8.0,Salaried,Female,4.0,Basic,5.0,Unmarried,3.0,1,3,0,Executive,18506.0,2.0
1,42.0,Company Invited,1,7.0,Salaried,Female,1.0,Standard,4.0,Unmarried,2.0,0,3,1,Senior Manager,17372.0,3.0
1,43.0,Company Invited,1,8.0,Salaried,Male,3.0,Basic,3.0,Married,7.0,1,3,0,Executive,25231.0,3.0
1,36.0,Self Enquiry,2,15.0,Large Business,Female,3.0,Basic,3.0,Married,2.0,0,1,1,Executive,20410.0,2.0
1,44.0,Company Invited,3,7.0,Large Business,Male,3.0,Basic,3.0,Married,4.0,0,3,1,Executive,22978.0,4.0
1,36.0,Company Invited,3,19.0,Large Business,Female,3.0,Deluxe,4.0,Unmarried,6.0,0,3,1,Manager,22347.0,2.0
1,51.0,Self Enquiry,3,30.0,Small Business,Female,4.0,Deluxe,4.0,Unmarried,1.0,1,5,1,Manager,17838.0,3.0
1,30.0,Company Invited,1,13.0,Small Business,Male,3.0,Basic,5.0,Unmarried,3.0,1,3,0,Executive,19695.0,3.0
1,29.0,Company Invited,1,8.0,Small Business,Male,4.0,Basic,5.0,Unmarried,1.0,0,4,1,Executive,18339.0,3.0
1,28.0,Self Enquiry,1,7.0,Large Business,Male,4.0,Basic,5.0,Unmarried,7.0,0,3,1,Executive,17080.0,4.0
1,25.0,Self Enquiry,1,15.0,Salaried,Male,3.0,Basic,5.0,Unmarried,4.0,0,1,1,Executive,17096.0,2.0
1,32.0,Company Invited,1,9.0,Salaried,Female,3.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,21209.0,2.0
1,45.0,Self Enquiry,3,7.0,Salaried,Male,4.0,Deluxe,5.0,Married,2.0,0,4,1,Manager,33061.0,5.0
1,39.0,Self Enquiry,1,8.0,Salaried,Female,3.0,Basic,5.0,Married,2.0,1,1,1,Executive,32123.0,3.0
1,58.0,Self Enquiry,1,8.0,Large Business,Female,4.0,Standard,3.0,Married,1.0,0,5,0,Senior Manager,17372.0,3.0
1,32.0,Self Enquiry,1,13.0,Small Business,Male,3.0,Deluxe,4.0,Married,5.0,0,4,1,Manager,19883.0,3.0
1,36.0,Self Enquiry,1,30.0,Small Business,Male,3.0,Basic,4.0,Married,2.0,1,1,0,Executive,22347.0,2.0
1,30.0,Company Invited,3,13.0,Small Business,Female,3.0,Basic,3.0,Unmarried,2.0,1,5,1,Executive,19627.0,4.0
1,36.0,Self Enquiry,3,16.0,Small Business,Male,4.0,Standard,5.0,Married,1.0,0,5,0,Senior Manager,22094.0,2.0
1,36.0,Self Enquiry,3,21.0,Small Business,Male,5.0,Deluxe,3.0,Married,7.0,1,1,0,Manager,18423.0,3.0
1,28.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Basic,5.0,Unmarried,4.0,1,3,0,Executive,21674.0,5.0
1,50.0,Company Invited,3,18.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,4.0,1,3,1,Manager,31880.0,3.0
1,40.0,Self Enquiry,1,14.0,Small Business,Male,4.0,Basic,3.0,Unmarried,2.0,1,4,1,Executive,24094.0,5.0
1,52.0,Company Invited,3,13.0,Small Business,Female,3.0,Basic,3.0,Married,3.0,1,4,1,Executive,23446.0,5.0
1,30.0,Self Enquiry,1,8.0,Salaried,Male,3.0,Basic,4.0,Unmarried,2.0,0,3,0,Executive,26916.0,3.0
1,39.0,Self Enquiry,3,13.0,Salaried,Male,3.0,Basic,3.0,Married,2.0,1,1,1,Executive,19534.0,5.0
1,31.0,Self Enquiry,2,28.0,Salaried,Male,5.0,Basic,3.0,Married,2.0,0,1,0,Executive,24852.0,3.0
1,41.0,Company Invited,3,15.0,Salaried,Male,5.0,Super Deluxe,3.0,Married,1.0,0,5,1,AVP,21151.0,3.0
1,31.0,Self Enquiry,3,19.0,Small Business,Male,4.0,Deluxe,5.0,Married,6.0,1,1,1,Manager,17302.0,3.0
1,44.0,Self Enquiry,3,7.0,Salaried,Male,5.0,Deluxe,4.0,Unmarried,7.0,0,3,0,Manager,17362.0,3.0
1,42.0,Company Invited,2,14.0,Salaried,Female,4.0,Basic,3.0,Married,7.0,0,5,1,Executive,32861.0,4.0
1,55.0,Self Enquiry,3,15.0,Small Business,Female,5.0,Basic,4.0,Unmarried,2.0,0,1,1,Executive,34187.0,3.0
1,56.0,Self Enquiry,3,22.0,Salaried,Female,3.0,Standard,5.0,Unmarried,3.0,1,5,1,Senior Manager,34717.0,4.0
1,36.0,Self Enquiry,3,22.0,Small Business,Male,3.0,Standard,3.0,Married,3.0,0,5,0,Senior Manager,18544.0,4.0
1,34.0,Company Invited,1,23.0,Large Business,Male,4.0,Basic,3.0,Married,1.0,1,5,1,Executive,23500.0,3.0
1,40.0,Self Enquiry,3,13.0,Small Business,Male,3.0,Basic,4.0,Unmarried,2.0,0,5,0,Executive,19661.0,2.0
1,36.0,Self Enquiry,1,14.0,Small Business,Female,3.0,Basic,5.0,Married,2.0,1,3,0,Executive,22347.0,5.0
1,35.0,Company Invited,1,13.0,Small Business,Male,3.0,Basic,4.0,Married,2.0,1,3,1,Executive,22347.0,3.0
1,51.0,Self Enquiry,3,33.0,Salaried,Male,3.0,Deluxe,3.0,Unmarried,2.0,1,5,1,Manager,29026.0,3.0
1,38.0,Company Invited,1,15.0,Salaried,Male,3.0,Deluxe,5.0,Married,5.0,0,3,0,Manager,21893.0,5.0
1,34.0,Self Enquiry,1,16.0,Small Business,Male,3.0,Deluxe,5.0,Unmarried,2.0,0,4,0,Manager,21125.0,2.0
1,36.0,Self Enquiry,2,26.0,Small Business,Female,3.0,Basic,4.0,Married,1.0,1,3,0,Executive,18669.0,4.0
1,58.0,Self Enquiry,1,27.0,Small Business,Female,3.0,Deluxe,4.0,Married,5.0,0,3,1,Manager,25008.0,4.0
1,40.0,Self Enquiry,2,24.0,Salaried,Male,1.0,Basic,5.0,Married,1.0,0,1,1,Executive,17387.0,3.0
1,36.0,Self Enquiry,2,13.0,Salaried,Male,4.0,Basic,5.0,Married,5.0,1,5,1,Executive,19639.0,3.0
1,48.0,Self Enquiry,3,8.0,Small Business,Male,4.0,Deluxe,4.0,Unmarried,1.0,1,1,1,Manager,22898.0,2.0
1,27.0,Company Invited,1,30.0,Salaried,Male,4.0,Basic,3.0,Unmarried,2.0,1,3,1,Executive,17534.0,4.0
1,51.0,Self Enquiry,3,16.0,Salaried,Female,3.0,Standard,4.0,Married,6.0,0,1,1,Senior Manager,28142.0,5.0
1,18.0,Self Enquiry,3,15.0,Small Business,Male,3.0,Basic,3.0,Unmarried,2.0,0,5,0,Executive,16611.0,3.0
1,35.0,Self Enquiry,1,13.0,Salaried,Male,3.0,Basic,4.0,Unmarried,2.0,1,3,1,Executive,20363.0,4.0
1,42.0,Self Enquiry,3,7.0,Salaried,Female,4.0,Deluxe,3.0,Unmarried,2.0,1,2,1,Manager,24671.0,5.0
0,50.0,Company Invited,1,15.0,Salaried,Male,5.0,Deluxe,4.0,Divorced,3.0,0,3,1,Manager,23808.0,7.0
1,38.0,Self Enquiry,1,9.0,Free Lancer,Male,5.0,Basic,3.0,Unmarried,8.0,1,3,0,Executive,20768.0,5.0
0,34.0,Company Invited,1,10.0,Salaried,Female,4.0,Basic,3.0,Divorced,3.0,1,5,1,Executive,21587.0,5.0
0,28.0,Self Enquiry,1,9.0,Small Business,Male,4.0,Basic,4.0,Divorced,2.0,0,5,1,Executive,22146.0,4.0
0,33.0,Company Invited,1,9.0,Salaried,Male,4.0,Basic,3.0,Unmarried,2.0,0,5,1,Executive,21746.0,6.0
0,60.0,Self Enquiry,1,10.0,Small Business,Female,3.0,Basic,5.0,Divorced,6.0,1,2,1,Executive,21348.0,5.0
0,31.0,Self Enquiry,1,31.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,2,0,Executive,21371.0,6.0
0,39.0,Company Invited,1,30.0,Salaried,Male,5.0,Standard,3.0,Unmarried,2.0,0,3,0,Senior Manager,28204.0,4.0
0,37.0,Self Enquiry,1,34.0,Small Business,Male,4.0,Deluxe,3.0,Divorced,8.0,0,3,1,Manager,23915.0,5.0
0,36.0,Self Enquiry,1,23.0,Small Business,Male,3.0,Basic,4.0,Divorced,2.0,0,3,1,Executive,21104.0,5.0
0,30.0,Self Enquiry,1,22.0,Salaried,Female,5.0,Deluxe,3.0,Unmarried,2.0,1,3,0,Manager,22871.0,4.0
0,32.0,Self Enquiry,1,33.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,3,0,Executive,21589.0,5.0
0,35.0,Self Enquiry,1,26.0,Small Business,Male,4.0,Basic,3.0,Married,2.0,0,3,0,Executive,21339.0,7.0
1,29.0,Self Enquiry,1,31.0,Salaried,Male,5.0,Basic,3.0,Unmarried,7.0,1,2,0,Executive,20706.0,4.0
0,30.0,Self Enquiry,1,28.0,Salaried,Female,3.0,Standard,5.0,Married,3.0,0,5,1,Senior Manager,28658.0,5.0
0,33.0,Self Enquiry,1,12.0,Salaried,Male,3.0,Basic,4.0,Married,2.0,1,2,1,Executive,21976.0,5.0
0,23.0,Company Invited,1,23.0,Small Business,Male,3.0,Basic,3.0,Married,3.0,1,3,0,Executive,21613.0,5.0
0,54.0,Self Enquiry,3,9.0,Salaried,Female,5.0,Super Deluxe,3.0,Divorced,4.0,0,3,1,AVP,34105.0,5.0
0,39.0,Self Enquiry,1,9.0,Salaried,Male,4.0,Basic,3.0,Unmarried,7.0,1,4,0,Executive,22622.0,5.0
0,25.0,Company Invited,1,18.0,Salaried,Female,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,22689.0,7.0
1,37.0,Self Enquiry,3,16.0,Salaried,Male,5.0,Deluxe,5.0,Unmarried,2.0,0,2,0,Manager,22085.0,4.0
0,35.0,Self Enquiry,1,14.0,Salaried,Female,4.0,Standard,4.0,Unmarried,2.0,0,3,1,Senior Manager,30672.0,4.0
0,22.0,Self Enquiry,1,22.0,Salaried,Male,4.0,Basic,3.0,Unmarried,3.0,0,3,1,Executive,19910.0,6.0
1,35.0,Self Enquiry,1,13.0,Small Business,Male,4.0,Basic,5.0,Unmarried,4.0,0,2,1,Executive,21638.0,5.0
0,54.0,Self Enquiry,1,12.0,Salaried,Female,4.0,King,3.0,Married,3.0,0,5,0,VP,37772.0,5.0
1,33.0,Company Invited,1,23.0,Salaried,Female,6.0,Basic,5.0,Unmarried,3.0,1,4,1,Executive,22597.0,7.0
0,43.0,Self Enquiry,3,15.0,Small Business,Male,4.0,Deluxe,4.0,Divorced,2.0,0,3,0,Manager,25503.0,5.0
0,45.0,Self Enquiry,1,14.0,Small Business,Female,5.0,Standard,3.0,Divorced,5.0,0,4,1,Senior Manager,28926.0,4.0
0,47.0,Self Enquiry,3,9.0,Small Business,Female,4.0,King,5.0,Unmarried,3.0,0,2,0,VP,37625.0,5.0
0,34.0,Self Enquiry,1,9.0,Small Business,Male,4.0,Basic,3.0,Unmarried,6.0,0,3,1,Executive,21174.0,7.0
0,45.0,Self Enquiry,1,17.0,Salaried,Male,4.0,Deluxe,3.0,Divorced,4.0,1,3,1,Manager,25143.0,5.0
0,31.0,Self Enquiry,1,16.0,Small Business,Male,5.0,Basic,3.0,Unmarried,3.0,0,4,1,Executive,20884.0,5.0
1,40.0,Self Enquiry,3,12.0,Large Business,Male,4.0,Deluxe,3.0,Divorced,5.0,0,2,0,Manager,20764.0,5.0
1,25.0,Self Enquiry,1,7.0,Small Business,Male,4.0,Basic,3.0,Divorced,4.0,1,3,1,Executive,20971.0,7.0
0,44.0,Self Enquiry,1,9.0,Small Business,Female,3.0,Basic,3.0,Married,3.0,0,2,0,Executive,21323.0,6.0
1,51.0,Self Enquiry,3,10.0,Small Business,Male,5.0,Basic,3.0,Divorced,3.0,1,4,0,Executive,21361.0,4.0
0,36.0,Self Enquiry,3,9.0,Small Business,Female,4.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,20692.0,5.0
0,37.0,Self Enquiry,1,12.0,Salaried,Female,5.0,Basic,5.0,Divorced,2.0,1,2,1,Executive,98678.0,4.0
0,34.0,Company Invited,3,7.0,Salaried,Female,3.0,Deluxe,5.0,Divorced,4.0,0,3,1,Manager,24054.0,4.0
0,36.0,Self Enquiry,1,11.0,Salaried,Male,4.0,Basic,3.0,Married,3.0,0,4,0,Executive,20629.0,5.0
0,28.0,Self Enquiry,1,9.0,Salaried,Female,4.0,Basic,5.0,Married,3.0,0,3,0,Executive,21019.0,5.0
1,27.0,Self Enquiry,1,32.0,Salaried,Male,6.0,Basic,3.0,Unmarried,3.0,0,2,1,Executive,20971.0,5.0
0,28.0,Company Invited,3,15.0,Salaried,Male,4.0,Standard,3.0,Unmarried,3.0,0,2,1,Senior Manager,27404.0,4.0
0,31.0,Company Invited,1,7.0,Small Business,Female,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,22689.0,4.0
1,42.0,Self Enquiry,1,19.0,Large Business,Female,4.0,King,3.0,Divorced,3.0,0,4,1,VP,38223.0,4.0
0,35.0,Company Invited,3,30.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,23246.0,6.0
0,38.0,Self Enquiry,1,26.0,Salaried,Male,4.0,Basic,4.0,Divorced,6.0,0,4,1,Executive,21700.0,6.0
0,47.0,Company Invited,3,12.0,Small Business,Male,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,Manager,24450.0,6.0
0,36.0,Self Enquiry,1,15.0,Salaried,Male,3.0,Basic,3.0,Divorced,3.0,0,5,1,Executive,20947.0,5.0
1,49.0,Self Enquiry,1,7.0,Salaried,Male,5.0,Standard,3.0,Unmarried,2.0,1,5,0,Senior Manager,24059.0,7.0
1,29.0,Self Enquiry,1,12.0,Large Business,Male,4.0,Basic,3.0,Unmarried,3.0,1,2,1,Executive,22119.0,4.0
0,45.0,Self Enquiry,3,7.0,Small Business,Female,4.0,Deluxe,5.0,Married,7.0,1,2,0,Manager,24132.0,5.0
